Code,Title,Season,Episode,Rating,smoothedRating,Episode Number,Number of Episodes,Prop Through Series,main_character_left
tt0054545,Hazel,5.0,11.0,7.5,7.223821844129067,136.0,154,0.8831168831168831,0
tt0054545,Hazel,5.0,14.0,7.2,7.226130400523584,139.0,154,0.9025974025974026,0
tt0054545,Hazel,5.0,17.0,7.1,7.347638560763756,142.0,154,0.922077922077922,0
tt0054545,Hazel,5.0,20.0,8.1,7.397213702368224,145.0,154,0.9415584415584416,0
tt0054545,Hazel,5.0,23.0,7.7,7.530530420789871,148.0,154,0.961038961038961,0
tt0054545,Hazel,5.0,26.0,7.8,7.459816586664678,151.0,154,0.9805194805194806,0
tt0054552,The Joey Bishop Show,1.0,3.0,8.7,7.187866146762079,3.0,124,0.024193548387096774,0
tt0054552,The Joey Bishop Show,1.0,5.0,7.1,7.3816511044318185,5.0,124,0.04032258064516129,0
tt0054552,The Joey Bishop Show,1.0,8.0,8.6,7.837688429864889,8.0,124,0.06451612903225806,0
tt0054552,The Joey Bishop Show,1.0,10.0,8.3,8.038177929046018,10.0,124,0.08064516129032258,0
tt0054552,The Joey Bishop Show,1.0,13.0,7.5,7.817062746870679,13.0,124,0.10483870967741936,0
tt0054552,The Joey Bishop Show,1.0,15.0,7.5,7.852066825395556,15.0,124,0.12096774193548387,0
tt0054552,The Joey Bishop Show,1.0,17.0,8.2,7.98109140586128,17.0,124,0.13709677419354838,0
tt0054552,The Joey Bishop Show,1.0,20.0,8.5,7.944616714965514,20.0,124,0.16129032258064516,0
tt0054552,The Joey Bishop Show,1.0,22.0,8.2,7.8468559950024295,22.0,124,0.1774193548387097,0
tt0054552,The Joey Bishop Show,1.0,25.0,8.1,7.625411087504159,25.0,124,0.20161290322580644,0
tt0054552,The Joey Bishop Show,1.0,27.0,7.8,7.688405209284764,27.0,124,0.21774193548387097,0
tt0054552,The Joey Bishop Show,1.0,29.0,7.9,7.84095057959288,29.0,124,0.23387096774193547,0
tt0054552,The Joey Bishop Show,1.0,32.0,8.1,7.889135011480659,32.0,124,0.25806451612903225,0
tt0054552,The Joey Bishop Show,2.0,1.0,7.8,7.450837040205604,34.0,124,0.27419354838709675,0
tt0054552,The Joey Bishop Show,2.0,4.0,6.3,6.600450154940331,37.0,124,0.29838709677419356,0
tt0054552,The Joey Bishop Show,2.0,6.0,6.4,6.351742422224025,39.0,124,0.31451612903225806,0
tt0054552,The Joey Bishop Show,2.0,9.0,7.6,7.103494845352085,42.0,124,0.3387096774193548,0
tt0054552,The Joey Bishop Show,2.0,11.0,8.1,7.489313469144137,44.0,124,0.3548387096774194,0
tt0054552,The Joey Bishop Show,2.0,13.0,6.6,7.283827189687802,46.0,124,0.3709677419354839,0
tt0054552,The Joey Bishop Show,2.0,16.0,7.3,7.139838037568683,49.0,124,0.3951612903225806,0
tt0054552,The Joey Bishop Show,2.0,18.0,7.1,7.400677943820482,51.0,124,0.4112903225806452,0
tt0054552,The Joey Bishop Show,2.0,21.0,7.9,7.702709646567372,54.0,124,0.43548387096774194,0
tt0054552,The Joey Bishop Show,2.0,23.0,7.6,7.891985184631113,56.0,124,0.45161290322580644,0
tt0054552,The Joey Bishop Show,2.0,25.0,8.6,8.165764076606074,58.0,124,0.46774193548387094,0
tt0054552,The Joey Bishop Show,2.0,28.0,7.9,7.9572310879985215,61.0,124,0.49193548387096775,0
tt0054552,The Joey Bishop Show,2.0,30.0,8.2,7.760832938234539,63.0,124,0.5080645161290323,0
tt0054552,The Joey Bishop Show,2.0,33.0,7.7,7.766436656899774,66.0,124,0.532258064516129,0
tt0054552,The Joey Bishop Show,3.0,1.0,6.2,7.553335370242431,68.0,124,0.5483870967741935,0
tt0054552,The Joey Bishop Show,3.0,3.0,6.8,7.359058527619992,70.0,124,0.5645161290322581,0
tt0054552,The Joey Bishop Show,3.0,6.0,8.0,7.285303608090379,73.0,124,0.5887096774193549,0
tt0054552,The Joey Bishop Show,3.0,8.0,6.7,7.098017907354418,75.0,124,0.6048387096774194,0
tt0054552,The Joey Bishop Show,3.0,11.0,7.0,7.014449835572051,78.0,124,0.6290322580645161,0
tt0054552,The Joey Bishop Show,3.0,13.0,6.5,7.076854727875938,80.0,124,0.6451612903225806,0
tt0054552,The Joey Bishop Show,3.0,16.0,7.9,7.303591176638352,83.0,124,0.6693548387096774,0
tt0054552,The Joey Bishop Show,3.0,18.0,6.5,7.140796324439112,85.0,124,0.6854838709677419,0
tt0054552,The Joey Bishop Show,3.0,20.0,6.8,6.897121098338298,87.0,124,0.7016129032258065,0
tt0054552,The Joey Bishop Show,3.0,23.0,6.7,6.86793988456709,90.0,124,0.7258064516129032,0
tt0054552,The Joey Bishop Show,3.0,25.0,6.4,6.892625922349741,92.0,124,0.7419354838709677,0
tt0054552,The Joey Bishop Show,3.0,28.0,8.7,7.0479664619490405,95.0,124,0.7661290322580645,0
tt0054552,The Joey Bishop Show,3.0,30.0,6.4,7.259941581640487,97.0,124,0.782258064516129,0
tt0054552,The Joey Bishop Show,4.0,1.0,7.6,7.302307198943642,99.0,124,0.7983870967741935,0
tt0054552,The Joey Bishop Show,4.0,4.0,6.1,6.761652602728929,102.0,124,0.8225806451612904,0
tt0054552,The Joey Bishop Show,4.0,6.0,7.0,6.8842360802556,104.0,124,0.8387096774193549,0
tt0054552,The Joey Bishop Show,4.0,9.0,8.1,7.2958657491170325,107.0,124,0.8629032258064516,0
tt0054552,The Joey Bishop Show,4.0,11.0,7.1,6.939555998898286,109.0,124,0.8790322580645161,0
tt0054552,The Joey Bishop Show,4.0,13.0,5.9,6.41590001455728,111.0,124,0.8951612903225806,0
tt0054552,The Joey Bishop Show,4.0,16.0,7.0,6.105512964947977,114.0,124,0.9193548387096774,0
tt0054552,The Joey Bishop Show,4.0,18.0,6.0,5.971172004217344,116.0,124,0.9354838709677419,0
tt0054552,The Joey Bishop Show,4.0,21.0,6.3,6.377967945595696,119.0,124,0.9596774193548387,0
tt0054552,The Joey Bishop Show,4.0,23.0,7.0,6.5482053331975765,121.0,124,0.9758064516129032,0
tt0054557,Mister Ed,1.0,3.0,8.3,8.063239763899366,3.0,144,0.020833333333333332,0
tt0054557,Mister Ed,1.0,6.0,8.1,7.970004114502714,6.0,144,0.041666666666666664,0
tt0054557,Mister Ed,1.0,9.0,8.3,7.819879037065011,9.0,144,0.0625,0
tt0054557,Mister Ed,1.0,12.0,7.9,7.790622232713166,12.0,144,0.08333333333333333,0
tt0054557,Mister Ed,1.0,15.0,8.0,7.806238849071537,15.0,144,0.10416666666666667,0
tt0054557,Mister Ed,1.0,17.0,6.9,7.825327930064187,17.0,144,0.11805555555555555,0
tt0054557,Mister Ed,1.0,20.0,7.8,7.833556827578458,20.0,144,0.1388888888888889,0
tt0054557,Mister Ed,1.0,23.0,8.3,7.876242151230436,23.0,144,0.1597222222222222,0
tt0054557,Mister Ed,1.0,26.0,8.1,7.804220032252048,26.0,144,0.18055555555555555,0
tt0054557,Mister Ed,2.0,3.0,7.9,7.745167671881539,29.0,144,0.2013888888888889,0
tt0054557,Mister Ed,2.0,5.0,8.3,7.6980959472087935,31.0,144,0.2152777777777778,0
tt0054557,Mister Ed,2.0,8.0,7.7,7.679907507174252,34.0,144,0.2361111111111111,0
tt0054557,Mister Ed,2.0,11.0,7.7,7.561213778807028,37.0,144,0.2569444444444444,0
tt0054557,Mister Ed,2.0,14.0,7.3,7.447919537777494,40.0,144,0.2777777777777778,0
tt0054557,Mister Ed,2.0,17.0,7.1,7.588286592088443,43.0,144,0.2986111111111111,0
tt0054557,Mister Ed,2.0,19.0,8.0,7.61595735166506,45.0,144,0.3125,0
tt0054557,Mister Ed,2.0,22.0,7.6,7.791383268748721,48.0,144,0.3333333333333333,0
tt0054557,Mister Ed,2.0,25.0,8.4,7.8822616832854635,51.0,144,0.3541666666666667,0
tt0054557,Mister Ed,3.0,2.0,8.2,7.753389527728514,54.0,144,0.375,0
tt0054557,Mister Ed,3.0,5.0,7.5,7.739518569762866,57.0,144,0.3958333333333333,0
tt0054557,Mister Ed,3.0,7.0,8.0,7.683896112269123,59.0,144,0.4097222222222222,0
tt0054557,Mister Ed,3.0,10.0,7.3,7.67636784573337,62.0,144,0.4305555555555556,0
tt0054557,Mister Ed,3.0,13.0,7.9,7.762090541111295,65.0,144,0.4513888888888889,0
tt0054557,Mister Ed,3.0,16.0,7.8,7.871126831075235,68.0,144,0.4722222222222222,0
tt0054557,Mister Ed,3.0,19.0,8.0,7.917694221849646,71.0,144,0.4930555555555556,0
tt0054557,Mister Ed,3.0,21.0,8.0,7.762428002931241,73.0,144,0.5069444444444444,0
tt0054557,Mister Ed,3.0,24.0,7.2,7.576445651559391,76.0,144,0.5277777777777778,0
tt0054557,Mister Ed,4.0,1.0,8.6,7.5848076723101485,79.0,144,0.5486111111111112,0
tt0054557,Mister Ed,4.0,4.0,7.5,7.487254473745923,82.0,144,0.5694444444444444,0
tt0054557,Mister Ed,4.0,7.0,7.4,7.476578171772202,85.0,144,0.5902777777777778,0
tt0054557,Mister Ed,4.0,9.0,7.7,7.573795158611011,87.0,144,0.6041666666666666,0
tt0054557,Mister Ed,4.0,12.0,7.9,7.626127199242781,90.0,144,0.625,0
tt0054557,Mister Ed,4.0,15.0,7.8,7.612155279829101,93.0,144,0.6458333333333334,0
tt0054557,Mister Ed,4.0,18.0,7.7,7.655745995531068,96.0,144,0.6666666666666666,0
tt0054557,Mister Ed,4.0,21.0,7.5,7.747776978127525,99.0,144,0.6875,0
tt0054557,Mister Ed,4.0,23.0,7.8,7.763424876226781,101.0,144,0.7013888888888888,0
tt0054557,Mister Ed,4.0,26.0,7.6,7.644484035476963,104.0,144,0.7222222222222222,0
tt0054557,Mister Ed,5.0,3.0,7.2,7.536868026618319,107.0,144,0.7430555555555556,0
tt0054557,Mister Ed,5.0,6.0,7.2,7.354239235801034,110.0,144,0.7638888888888888,0
tt0054557,Mister Ed,5.0,9.0,7.1,7.1673756427004465,113.0,144,0.7847222222222222,0
tt0054557,Mister Ed,5.0,11.0,7.2,7.248907393991106,115.0,144,0.7986111111111112,0
tt0054557,Mister Ed,5.0,14.0,7.6,7.391885388896043,118.0,144,0.8194444444444444,0
tt0054557,Mister Ed,5.0,17.0,7.2,7.484630294270219,121.0,144,0.8402777777777778,0
tt0054557,Mister Ed,5.0,20.0,8.3,7.507960466546663,124.0,144,0.8611111111111112,0
tt0054557,Mister Ed,5.0,23.0,7.2,7.47445008589532,127.0,144,0.8819444444444444,0
tt0054557,Mister Ed,5.0,25.0,7.9,7.4101103822359,129.0,144,0.8958333333333334,0
tt0054557,Mister Ed,6.0,2.0,7.4,7.340566165198923,132.0,144,0.9166666666666666,0
tt0054557,Mister Ed,6.0,5.0,8.2,7.582718121264973,135.0,144,0.9375,0
tt0054557,Mister Ed,6.0,8.0,7.4,7.718168660410092,138.0,144,0.9583333333333334,0
tt0054557,Mister Ed,6.0,11.0,7.8,7.772687027206328,141.0,144,0.9791666666666666,0
tt0055662,The Beverly Hillbillies,1.0,6.0,7.9,7.943596732928927,6.0,274,0.021897810218978103,0
tt0055662,The Beverly Hillbillies,1.0,11.0,7.7,7.8100011744771205,11.0,274,0.040145985401459854,0
tt0055662,The Beverly Hillbillies,1.0,17.0,8.0,7.833938912403129,17.0,274,0.06204379562043796,0
tt0055662,The Beverly Hillbillies,1.0,22.0,7.9,7.958519627642638,22.0,274,0.08029197080291971,0
tt0055662,The Beverly Hillbillies,1.0,27.0,7.9,8.035584535844121,27.0,274,0.09854014598540146,0
tt0055662,The Beverly Hillbillies,1.0,33.0,8.0,8.036062345261241,33.0,274,0.12043795620437957,0
tt0055662,The Beverly Hillbillies,2.0,2.0,7.9,8.011956831711332,38.0,274,0.1386861313868613,0
tt0055662,The Beverly Hillbillies,2.0,7.0,8.1,7.945404920243711,43.0,274,0.15693430656934307,0
tt0055662,The Beverly Hillbillies,2.0,13.0,8.0,7.851712489826876,49.0,274,0.17883211678832117,0
tt0055662,The Beverly Hillbillies,2.0,18.0,7.9,7.7862635785355625,54.0,274,0.19708029197080293,0
tt0055662,The Beverly Hillbillies,2.0,23.0,7.7,7.836174721702866,59.0,274,0.21532846715328466,0
tt0055662,The Beverly Hillbillies,2.0,29.0,7.9,7.940751851067806,65.0,274,0.23722627737226276,0
tt0055662,The Beverly Hillbillies,2.0,34.0,8.2,7.880790101796669,70.0,274,0.25547445255474455,0
tt0055662,The Beverly Hillbillies,3.0,3.0,7.5,7.829305171384765,75.0,274,0.2737226277372263,0
tt0055662,The Beverly Hillbillies,3.0,9.0,7.9,7.829710767313183,81.0,274,0.2956204379562044,0
tt0055662,The Beverly Hillbillies,3.0,14.0,7.6,7.7892583904739165,86.0,274,0.31386861313868614,0
tt0055662,The Beverly Hillbillies,3.0,20.0,7.8,7.752228201740547,92.0,274,0.3357664233576642,0
tt0055662,The Beverly Hillbillies,3.0,25.0,7.9,7.801108889299171,97.0,274,0.354014598540146,0
tt0055662,The Beverly Hillbillies,3.0,30.0,8.1,7.836610602974256,102.0,274,0.3722627737226277,0
tt0055662,The Beverly Hillbillies,4.0,2.0,7.9,7.825489661328325,108.0,274,0.39416058394160586,0
tt0055662,The Beverly Hillbillies,4.0,7.0,7.5,7.734161933826193,113.0,274,0.4124087591240876,0
tt0055662,The Beverly Hillbillies,4.0,12.0,7.9,7.703837250914154,118.0,274,0.4306569343065693,0
tt0055662,The Beverly Hillbillies,4.0,18.0,8.0,7.681868903725625,124.0,274,0.45255474452554745,0
tt0055662,The Beverly Hillbillies,4.0,23.0,7.8,7.6820951681245,129.0,274,0.4708029197080292,0
tt0055662,The Beverly Hillbillies,4.0,28.0,7.8,7.754713560120026,134.0,274,0.48905109489051096,0
tt0055662,The Beverly Hillbillies,5.0,2.0,7.6,7.772912524300685,140.0,274,0.5109489051094891,0
tt0055662,The Beverly Hillbillies,5.0,7.0,7.8,7.761450296388422,145.0,274,0.5291970802919708,0
tt0055662,The Beverly Hillbillies,5.0,12.0,7.9,7.704134607689104,150.0,274,0.5474452554744526,0
tt0055662,The Beverly Hillbillies,5.0,18.0,8.0,7.565634242374098,156.0,274,0.5693430656934306,0
tt0055662,The Beverly Hillbillies,5.0,23.0,7.3,7.530936404956182,161.0,274,0.5875912408759124,0
tt0055662,The Beverly Hillbillies,5.0,28.0,7.4,7.500990854784777,166.0,274,0.6058394160583942,0
tt0055662,The Beverly Hillbillies,6.0,4.0,7.9,7.467623050631338,172.0,274,0.6277372262773723,0
tt0055662,The Beverly Hillbillies,6.0,9.0,8.2,7.44400194445196,177.0,274,0.6459854014598541,0
tt0055662,The Beverly Hillbillies,6.0,15.0,7.5,7.484681282761047,183.0,274,0.6678832116788321,0
tt0055662,The Beverly Hillbillies,6.0,20.0,7.7,7.6290907000688595,188.0,274,0.6861313868613139,0
tt0055662,The Beverly Hillbillies,6.0,25.0,7.5,7.622257793458834,193.0,274,0.7043795620437956,0
tt0055662,The Beverly Hillbillies,7.0,1.0,7.2,7.424776385284434,199.0,274,0.7262773722627737,0
tt0055662,The Beverly Hillbillies,7.0,6.0,7.3,7.3744990443905705,204.0,274,0.7445255474452555,0
tt0055662,The Beverly Hillbillies,7.0,11.0,7.5,7.394794359490312,209.0,274,0.7627737226277372,0
tt0055662,The Beverly Hillbillies,7.0,17.0,7.2,7.245019082577835,215.0,274,0.7846715328467153,0
tt0055662,The Beverly Hillbillies,7.0,22.0,7.6,7.085199761024181,220.0,274,0.8029197080291971,0
tt0055662,The Beverly Hillbillies,8.0,1.0,6.7,6.961868311207012,225.0,274,0.8211678832116789,0
tt0055662,The Beverly Hillbillies,8.0,7.0,7.0,6.904959568094923,231.0,274,0.843065693430657,0
tt0055662,The Beverly Hillbillies,8.0,12.0,7.0,6.862013832419776,236.0,274,0.8613138686131386,0
tt0055662,The Beverly Hillbillies,8.0,17.0,6.3,6.626591780885749,241.0,274,0.8795620437956204,0
tt0055662,The Beverly Hillbillies,8.0,23.0,6.5,6.307302288781689,247.0,274,0.9014598540145985,0
tt0055662,The Beverly Hillbillies,9.0,2.0,6.0,6.1703505025033785,252.0,274,0.9197080291970803,0
tt0055662,The Beverly Hillbillies,9.0,7.0,5.8,6.172974269572859,257.0,274,0.9379562043795621,0
tt0055662,The Beverly Hillbillies,9.0,13.0,6.6,6.447165258317712,263.0,274,0.9598540145985401,0
tt0055662,The Beverly Hillbillies,9.0,18.0,6.0,6.762222537734801,268.0,274,0.9781021897810219,0
tt0055686,The Lucy Show,1.0,4.0,8.5,8.114068609769312,4.0,156,0.02564102564102564,0
tt0055686,The Lucy Show,1.0,7.0,8.4,8.198650329531501,7.0,156,0.04487179487179487,0
tt0055686,The Lucy Show,1.0,10.0,8.2,8.37114916662577,10.0,156,0.0641025641025641,0
tt0055686,The Lucy Show,1.0,13.0,8.2,8.327288964186565,13.0,156,0.08333333333333333,0
tt0055686,The Lucy Show,1.0,16.0,8.2,8.287752879290718,16.0,156,0.10256410256410256,0
tt0055686,The Lucy Show,1.0,19.0,7.4,8.280492397385773,19.0,156,0.12179487179487179,0
tt0055686,The Lucy Show,1.0,22.0,7.6,8.195610805626828,22.0,156,0.14102564102564102,0
tt0055686,The Lucy Show,1.0,25.0,8.9,8.250402780800059,25.0,156,0.16025641025641027,0
tt0055686,The Lucy Show,1.0,28.0,8.0,8.126261787411442,28.0,156,0.1794871794871795,0
tt0055686,The Lucy Show,2.0,1.0,7.0,8.031644573694452,31.0,156,0.1987179487179487,0
tt0055686,The Lucy Show,2.0,4.0,8.6,8.122411641794999,34.0,156,0.21794871794871795,0
tt0055686,The Lucy Show,2.0,7.0,8.2,8.192449875957173,37.0,156,0.23717948717948717,0
tt0055686,The Lucy Show,2.0,10.0,7.2,8.192431730139969,40.0,156,0.2564102564102564,0
tt0055686,The Lucy Show,2.0,13.0,7.9,8.259048376853318,43.0,156,0.27564102564102566,0
tt0055686,The Lucy Show,2.0,16.0,8.5,8.179990183225161,46.0,156,0.2948717948717949,0
tt0055686,The Lucy Show,2.0,19.0,7.9,8.046589725913146,49.0,156,0.3141025641025641,0
tt0055686,The Lucy Show,2.0,22.0,7.5,7.936193206000172,52.0,156,0.3333333333333333,0
tt0055686,The Lucy Show,2.0,25.0,7.5,7.914257334390108,55.0,156,0.3525641025641026,0
tt0055686,The Lucy Show,2.0,28.0,8.5,8.172595874533034,58.0,156,0.3717948717948718,0
tt0055686,The Lucy Show,3.0,3.0,7.9,8.260071570728378,61.0,156,0.391025641025641,0
tt0055686,The Lucy Show,3.0,6.0,8.0,8.124677881535254,64.0,156,0.41025641025641024,0
tt0055686,The Lucy Show,3.0,9.0,8.1,8.119393896676396,67.0,156,0.42948717948717946,0
tt0055686,The Lucy Show,3.0,12.0,7.2,8.250784706602577,70.0,156,0.44871794871794873,0
tt0055686,The Lucy Show,3.0,15.0,7.3,8.282218565205126,73.0,156,0.46794871794871795,0
tt0055686,The Lucy Show,3.0,18.0,7.8,7.861333369559811,76.0,156,0.48717948717948717,0
tt0055686,The Lucy Show,3.0,22.0,7.6,7.302283784720734,80.0,156,0.5128205128205128,0
tt0055686,The Lucy Show,3.0,25.0,8.0,7.184540253404358,83.0,156,0.532051282051282,0
tt0055686,The Lucy Show,4.0,2.0,7.0,7.020169316723085,86.0,156,0.5512820512820513,0
tt0055686,The Lucy Show,4.0,5.0,7.2,7.008246364229372,89.0,156,0.5705128205128205,0
tt0055686,The Lucy Show,4.0,8.0,7.3,7.00128275483841,92.0,156,0.5897435897435898,0
tt0055686,The Lucy Show,4.0,11.0,6.7,6.843104861381675,95.0,156,0.6089743589743589,0
tt0055686,The Lucy Show,4.0,14.0,6.4,6.845849487122206,98.0,156,0.6282051282051282,0
tt0055686,The Lucy Show,4.0,17.0,7.3,7.066947309167539,101.0,156,0.6474358974358975,0
tt0055686,The Lucy Show,4.0,20.0,7.5,7.211826845618091,104.0,156,0.6666666666666666,0
tt0055686,The Lucy Show,4.0,23.0,6.6,7.221223700308169,107.0,156,0.6858974358974359,0
tt0055686,The Lucy Show,4.0,26.0,7.2,7.148992587259512,110.0,156,0.7051282051282052,0
tt0055686,The Lucy Show,5.0,3.0,7.6,7.096448621316586,113.0,156,0.7243589743589743,0
tt0055686,The Lucy Show,5.0,6.0,7.2,7.307631951411376,116.0,156,0.7435897435897436,0
tt0055686,The Lucy Show,5.0,9.0,7.5,7.402160739732207,119.0,156,0.7628205128205128,0
tt0055686,The Lucy Show,5.0,12.0,7.2,7.404957506707795,122.0,156,0.782051282051282,0
tt0055686,The Lucy Show,5.0,15.0,7.1,7.416839088908778,125.0,156,0.8012820512820513,0
tt0055686,The Lucy Show,5.0,18.0,7.1,7.42864295630582,128.0,156,0.8205128205128205,0
tt0055686,The Lucy Show,5.0,21.0,7.9,7.524553016711635,131.0,156,0.8397435897435898,0
tt0055686,The Lucy Show,6.0,2.0,7.3,7.318477759974686,134.0,156,0.8589743589743589,0
tt0055686,The Lucy Show,6.0,5.0,6.8,7.04637046010129,137.0,156,0.8782051282051282,0
tt0055686,The Lucy Show,6.0,8.0,6.6,7.09381087346304,140.0,156,0.8974358974358975,0
tt0055686,The Lucy Show,6.0,11.0,7.2,7.199312966791973,143.0,156,0.9166666666666666,0
tt0055686,The Lucy Show,6.0,14.0,7.5,7.342334270483989,146.0,156,0.9358974358974359,0
tt0055686,The Lucy Show,6.0,17.0,7.3,7.269524874237358,149.0,156,0.9551282051282052,0
tt0055686,The Lucy Show,6.0,20.0,7.1,7.043257676109625,152.0,156,0.9743589743589743,0
tt0055689,McHale's Navy,1.0,3.0,7.0,7.140794731969138,3.0,138,0.021739130434782608,0
tt0055689,McHale's Navy,1.0,6.0,7.3,7.3086859679379925,6.0,138,0.043478260869565216,0
tt0055689,McHale's Navy,1.0,9.0,7.2,7.367338272564454,9.0,138,0.06521739130434782,0
tt0055689,McHale's Navy,1.0,11.0,7.7,7.369637665047791,11.0,138,0.07971014492753623,0
tt0055689,McHale's Navy,1.0,14.0,7.5,7.310894946351312,14.0,138,0.10144927536231885,0
tt0055689,McHale's Navy,1.0,17.0,7.4,7.21106328063723,17.0,138,0.12318840579710146,0
tt0055689,McHale's Navy,1.0,19.0,6.9,7.186339937880437,19.0,138,0.13768115942028986,0
tt0055689,McHale's Navy,1.0,22.0,7.2,7.172919637377917,22.0,138,0.15942028985507245,0
tt0055689,McHale's Navy,1.0,25.0,7.2,7.288526133456261,25.0,138,0.18115942028985507,0
tt0055689,McHale's Navy,1.0,27.0,7.5,7.353562326054406,27.0,138,0.1956521739130435,0
tt0055689,McHale's Navy,1.0,30.0,7.3,7.436487316462379,30.0,138,0.21739130434782608,0
tt0055689,McHale's Navy,1.0,33.0,7.0,7.299704463234878,33.0,138,0.2391304347826087,0
tt0055689,McHale's Navy,1.0,35.0,7.0,7.246370525625584,35.0,138,0.2536231884057971,0
tt0055689,McHale's Navy,2.0,2.0,7.5,7.2961268375778685,38.0,138,0.2753623188405797,0
tt0055689,McHale's Navy,2.0,5.0,6.8,7.179232504831179,41.0,138,0.2971014492753623,0
tt0055689,McHale's Navy,2.0,7.0,7.5,7.081412566795866,43.0,138,0.3115942028985507,0
tt0055689,McHale's Navy,2.0,10.0,7.0,7.138218833421828,46.0,138,0.3333333333333333,0
tt0055689,McHale's Navy,2.0,13.0,7.4,7.23812477415235,49.0,138,0.35507246376811596,0
tt0055689,McHale's Navy,2.0,16.0,6.9,7.136510462023683,52.0,138,0.37681159420289856,0
tt0055689,McHale's Navy,2.0,18.0,7.0,6.941914461083582,54.0,138,0.391304347826087,0
tt0055689,McHale's Navy,2.0,21.0,7.5,6.779790323680428,57.0,138,0.41304347826086957,0
tt0055689,McHale's Navy,2.0,24.0,6.7,6.663692748082234,60.0,138,0.43478260869565216,0
tt0055689,McHale's Navy,2.0,26.0,6.5,6.635481295303221,62.0,138,0.4492753623188406,0
tt0055689,McHale's Navy,2.0,29.0,6.8,6.721392237076343,65.0,138,0.47101449275362317,0
tt0055689,McHale's Navy,2.0,32.0,6.9,6.831525063578216,68.0,138,0.4927536231884058,0
tt0055689,McHale's Navy,2.0,34.0,6.7,6.845643501521188,70.0,138,0.5072463768115942,0
tt0055689,McHale's Navy,3.0,1.0,6.8,6.730666001275057,73.0,138,0.5289855072463768,0
tt0055689,McHale's Navy,3.0,4.0,7.3,6.52755951608423,76.0,138,0.5507246376811594,0
tt0055689,McHale's Navy,3.0,6.0,6.1,6.4862562314406365,78.0,138,0.5652173913043478,0
tt0055689,McHale's Navy,3.0,9.0,6.5,6.56255331429255,81.0,138,0.5869565217391305,0
tt0055689,McHale's Navy,3.0,12.0,6.6,6.670633698248868,84.0,138,0.6086956521739131,0
tt0055689,McHale's Navy,3.0,14.0,7.0,6.711495900215262,86.0,138,0.6231884057971014,0
tt0055689,McHale's Navy,3.0,17.0,6.8,6.717087597836964,89.0,138,0.644927536231884,0
tt0055689,McHale's Navy,3.0,20.0,6.5,6.721561058216097,92.0,138,0.6666666666666666,0
tt0055689,McHale's Navy,3.0,23.0,7.4,6.694205790639036,95.0,138,0.6884057971014492,0
tt0055689,McHale's Navy,3.0,25.0,5.7,6.669611907449354,97.0,138,0.7028985507246377,0
tt0055689,McHale's Navy,3.0,28.0,7.1,6.662001101545304,100.0,138,0.7246376811594203,0
tt0055689,McHale's Navy,3.0,31.0,7.1,6.802230727558647,103.0,138,0.7463768115942029,0
tt0055689,McHale's Navy,3.0,33.0,6.6,6.879372505746964,105.0,138,0.7608695652173914,0
tt0055689,McHale's Navy,3.0,36.0,6.0,7.022862586700646,108.0,138,0.782608695652174,0
tt0055689,McHale's Navy,4.0,3.0,7.5,7.132492626806718,111.0,138,0.8043478260869565,0
tt0055689,McHale's Navy,4.0,5.0,7.1,7.059605063167973,113.0,138,0.8188405797101449,0
tt0055689,McHale's Navy,4.0,8.0,6.8,7.021783761568914,116.0,138,0.8405797101449275,0
tt0055689,McHale's Navy,4.0,11.0,7.4,7.075275820393624,119.0,138,0.8623188405797102,0
tt0055689,McHale's Navy,4.0,13.0,7.2,7.049526937503887,121.0,138,0.8768115942028986,0
tt0055689,McHale's Navy,4.0,16.0,6.9,6.933700974886592,124.0,138,0.8985507246376812,0
tt0055689,McHale's Navy,4.0,19.0,7.3,6.912386149633499,127.0,138,0.9202898550724637,0
tt0055689,McHale's Navy,4.0,21.0,7.2,6.979895066225685,129.0,138,0.9347826086956522,0
tt0055689,McHale's Navy,4.0,24.0,6.4,7.12897530409777,132.0,138,0.9565217391304348,0
tt0055689,McHale's Navy,4.0,27.0,6.7,7.2452475249602495,135.0,138,0.9782608695652174,0
tt0055708,The Tonight Show Starring Johnny Carson,1.0,13.0,7.6,7.549294355277133,10.0,492,0.02032520325203252,0
tt0055708,The Tonight Show Starring Johnny Carson,1.0,65.0,8.1,7.710897637195214,20.0,492,0.04065040650406504,0
tt0055708,The Tonight Show Starring Johnny Carson,11.0,123.0,7.6,7.8148378277521084,29.0,492,0.05894308943089431,0
tt0055708,The Tonight Show Starring Johnny Carson,11.0,161.0,8.0,7.728593579311619,39.0,492,0.07926829268292683,0
tt0055708,The Tonight Show Starring Johnny Carson,13.0,100.0,7.7,7.567863094046032,49.0,492,0.09959349593495935,0
tt0055708,The Tonight Show Starring Johnny Carson,14.0,95.0,8.4,7.454201641168734,58.0,492,0.11788617886178862,0
tt0055708,The Tonight Show Starring Johnny Carson,14.0,189.0,7.8,7.504211473409632,68.0,492,0.13821138211382114,0
tt0055708,The Tonight Show Starring Johnny Carson,15.0,16.0,6.7,7.604065126543218,78.0,492,0.15853658536585366,0
tt0055708,The Tonight Show Starring Johnny Carson,15.0,64.0,7.4,7.6294796863420755,87.0,492,0.17682926829268292,0
tt0055708,The Tonight Show Starring Johnny Carson,15.0,171.0,6.8,7.647394798929951,97.0,492,0.19715447154471544,0
