county_number,county,order_year,order_month,order_amount,order_revenue,number_of_orders
7,black hawk,2013,3,79937.67,1181813.32,8351
7,black hawk,2013,4,97686.78,1348058.61,9717
7,black hawk,2013,5,89166.71,1220444.69,8370
7,black hawk,2013,6,82320.37,1186741.58,8895
7,black hawk,2013,7,81552.97,1159147.88,9235
7,black hawk,2013,8,93349.23,1329308.27,9331
7,black hawk,2013,9,78039.78,1110069.38,8746
7,black hawk,2013,10,126160.36,1851554.03,9911
7,black hawk,2013,11,73965.28,1085266.62,8096
7,black hawk,2013,12,97206.94,1487896.1,10955
7,black hawk,2014,1,86964.78,1180991.01,8182
7,black hawk,2014,2,80848.28,1154989.04,8017
7,black hawk,2014,3,77195.78,1132785.52,8518
7,black hawk,2014,4,90516.58,1323946.06,9998
7,black hawk,2014,5,93605.91,1313765.93,9126
7,black hawk,2014,6,86015.5,1244228.91,8825
7,black hawk,2014,7,90787.86,1309664.13,10507
7,black hawk,2014,8,89687.17,1264933.24,9245
7,black hawk,2014,9,89663.81,1316063.18,8904
7,black hawk,2014,10,105474.79,1496973.59,10013
7,black hawk,2014,11,80977.81,1216047,8573
7,black hawk,2014,12,120030.76,1875143.37,12893
7,black hawk,2015,1,72901.93,1045239.62,8829
7,black hawk,2015,2,83735.4,1254213.07,8750
7,black hawk,2015,3,85116.08,1296781.75,9504
7,black hawk,2015,4,91533.49,1358137.95,10497
7,black hawk,2015,5,93443.68,1310912.9,9389
7,black hawk,2015,6,102747.77,1501818.24,11018
7,black hawk,2015,7,85060.38,1260299.18,10232
7,black hawk,2015,8,82955.71,1233534.94,9662
7,black hawk,2015,9,83275.73,1204646.08,9860
7,black hawk,2015,10,111405.21,1656692.45,10800
7,black hawk,2015,11,85011.84,1289197.71,9614
7,black hawk,2015,12,103571.37,1648291.83,12824
7,black hawk,2016,1,73494.12,1108627.23,9143
7,black hawk,2016,2,96194.46,1339487.46,9641
7,black hawk,2016,3,90429.01,1378435.04,11143
7,black hawk,2016,4,88899.9,1273407.48,9439
7,black hawk,2016,5,91293.18,1334973.71,10305
7,black hawk,2016,6,106958.09,1565803.31,11712
7,black hawk,2016,7,71345.3,1073755.24,8653
7,black hawk,2016,8,79607.02,1277261.63,10693
7,black hawk,2016,9,93431.69,1395303.12,10300
7,black hawk,2016,10,98961.33,1537497.01,10686
7,black hawk,2016,11,98705.57,1524176.9,10727
7,black hawk,2016,12,114724.12,1789059.94,12806
7,black hawk,2017,1,75487.67,1172912.12,10221
7,black hawk,2017,2,86226.13,1284834.08,9261
7,black hawk,2017,3,89325.24,1386596.07,10700
7,black hawk,2017,4,81944.58,1222649.44,10308
7,black hawk,2017,5,101822.86,1530222.98,12218
7,black hawk,2017,6,96927.88,1490447.19,11409
7,black hawk,2017,7,94725.65,1400692.66,10878
7,black hawk,2017,8,102472.05,1557849.88,12717
7,black hawk,2017,9,86662.19,1339866.74,10293
7,black hawk,2017,10,112694.64,1758564.74,13278
7,black hawk,2017,11,88837.32,1426776.04,11324
7,black hawk,2017,12,101730.13,1667412.33,12748
7,black hawk,2018,1,90066.28,1380240.78,11989
7,black hawk,2018,2,86793.85,1327082.62,10000
7,black hawk,2018,3,89567.48,1438878.38,11080
7,black hawk,2018,4,99040.5,1542877.6,11399
7,black hawk,2018,5,103913.77,1623057.61,12253
7,black hawk,2018,6,98547.27,1466451.94,11786
7,black hawk,2018,7,92726.29,1424265.36,11412
7,black hawk,2018,8,112112.01,1745894.07,12133
7,black hawk,2018,9,80864.05,1268298.72,9732
7,black hawk,2018,10,116951.84,1880987.92,12898
7,black hawk,2018,11,95502.96,1615382.87,11483
7,black hawk,2018,12,117890.13,2025153.73,13034
7,black hawk,2019,1,77435.29,1217864.75,10458
7,black hawk,2019,2,96932.49,1467571.91,9932
7,black hawk,2019,3,86434.88,1394261.48,9890
7,black hawk,2019,4,103172.61,1578635.02,11905
7,black hawk,2019,5,110550.23,1710550.51,11793
7,black hawk,2019,6,100155.8,1663970,10668
7,black hawk,2019,7,106564.63,1710468.01,11822
7,black hawk,2019,8,88317.89,1447628,11355
7,black hawk,2019,9,86052.52,1388647.53,10200
7,black hawk,2019,10,123613.18,2086833.83,13741
7,black hawk,2019,11,93232.75,1618475.41,11188
7,black hawk,2019,12,81272.65,1401571.33,9650
7,black hawk,2020,5,97244.63,1601454.03,12864
7,black hawk,2020,6,126133.77,2161078.29,14795
7,black hawk,2020,7,7143.73,118807.07,726
7,black hawk,2020,11,83625.76,1448007.25,9095
8,boone,2012,1,7798.64,92176.26,812
8,boone,2012,2,8727.84,94106.49,793
8,boone,2012,3,7785.78,92139.05,841
8,boone,2012,4,9743.83,116732.54,1144
8,boone,2012,5,11514.14,119646.02,828
8,boone,2012,6,9001.2,102732.49,1018
8,boone,2012,7,10918.68,132606.43,1156
8,boone,2012,8,11174.53,136822.15,1200
8,boone,2012,9,7291.81,92746.9,767
8,boone,2012,10,17403.46,203291.17,1166
8,boone,2012,11,8233.52,109243.09,900
8,boone,2012,12,11974.94,164265.19,1254
8,boone,2013,1,8445.43,111290.5,1044
8,boone,2013,2,11846.7,134862.51,1004
8,boone,2013,3,7888.78,98638.7,1000
8,boone,2013,4,10873.09,131633.46,1181
8,boone,2013,5,12306.89,143643.81,1035
8,boone,2013,6,8759.37,106048.72,992
8,boone,2013,7,13920.93,176968.8,1542
8,boone,2013,8,11156.67,140607.26,1231
8,boone,2013,9,9588.5,115493.64,998
8,boone,2013,10,17936.48,212475.9,1420
8,boone,2013,11,9136.47,118796.32,1063
8,boone,2013,12,12926.25,174196.46,1386
8,boone,2014,1,9145.5,114786.68,1049
8,boone,2014,2,10496.44,125715.3,1028
8,boone,2014,3,7885.38,102011.95,1020
8,boone,2014,4,11951.41,139899.86,1310
8,boone,2014,5,13327.48,157683.34,1278
8,boone,2014,6,10144,120277.52,1261
8,boone,2014,7,11147.19,134253.01,1526
8,boone,2014,8,10407.46,134208.41,1372
8,boone,2014,9,9982.39,128307.87,1220
8,boone,2014,10,16676.16,202055.06,1519
8,boone,2014,11,10303.73,125287.61,1143
8,boone,2014,12,13291.59,185854.65,1821
8,boone,2015,1,7857.38,100069.12,1156
8,boone,2015,2,12693.22,157298.25,1319
8,boone,2015,3,8748.78,114218.57,1219
8,boone,2015,4,12121.86,151034.96,1547
8,boone,2015,5,12864.67,147765.87,1299
8,boone,2015,6,11632.6,146730.06,1397
8,boone,2015,7,10198.21,135388.16,1400
8,boone,2015,8,10680.96,135116.48,1300
8,boone,2015,9,12665.11,163137.03,1469
8,boone,2015,10,14967.5,182919.86,1309
8,boone,2015,11,8337.11,116406.78,1223
8,boone,2015,12,14291.99,200460.81,1967
8,boone,2016,1,8964.57,114741.8,1190
8,boone,2016,2,12098.21,145128.44,1174
8,boone,2016,3,12019.08,154724.06,1554
8,boone,2016,4,9609.85,118416.36,1173
8,boone,2016,5,11625.93,140674.72,1315
8,boone,2016,6,11984.84,165803.87,1589
8,boone,2016,7,6254.31,79659.34,859
8,boone,2016,8,8576.09,120637.63,1244
8,boone,2016,9,13159.47,173523.69,1513
8,boone,2016,10,11712.27,164352.15,1383
8,boone,2016,11,13445.71,190601.44,1664
8,boone,2016,12,14596.07,202774.33,1703
8,boone,2017,1,12669.1,158969.19,1484
8,boone,2017,2,15346.68,183363.45,1202
8,boone,2017,3,9834.21,127805.63,1277
8,boone,2017,4,9429.16,129324.73,1380
8,boone,2017,5,14889.36,186382.66,1530
8,boone,2017,6,11281.16,157880.59,1483
8,boone,2017,7,10745.1,136188.26,1346
8,boone,2017,8,13504.75,177238.97,1794
8,boone,2017,9,11294.77,166251.22,2118
8,boone,2017,10,15583.44,225277.74,1839
8,boone,2017,11,13971.41,204891.83,1655
8,boone,2017,12,11361.47,173138.51,1643
8,boone,2018,1,13094.49,175132.76,1616
8,boone,2018,2,13311.1,166523.03,1264
8,boone,2018,3,10532.29,145450.06,1355
8,boone,2018,4,10783.22,146202.98,1210
8,boone,2018,5,15618.62,214075.93,1817
8,boone,2018,6,9693.73,139320.7,1253
8,boone,2018,7,14650.61,193840.93,1581
8,boone,2018,8,14093.87,187681.27,1516
8,boone,2018,9,17388.83,213584.25,1386
8,boone,2018,10,13277.55,196674.69,1548
8,boone,2018,11,9918.5,151374.09,1328
8,boone,2018,12,12222.68,197265.68,1597
8,boone,2019,1,13473.09,184159.16,1529
8,boone,2019,2,14616.46,182926.69,1276
8,boone,2019,3,12042.95,180397.07,1243
8,boone,2019,4,11479.35,155557.59,1370
8,boone,2019,5,15721.92,228016.56,1792
8,boone,2019,6,10174.85,145189.87,1187
8,boone,2019,7,13695.09,173954.93,1249
8,boone,2019,8,11511.87,173426.62,1431
8,boone,2019,9,10156.82,155265.03,1242
8,boone,2019,10,10979.24,159444.82,1211
8,boone,2019,11,11358.59,180763.77,1447
8,boone,2019,12,11752.74,163886.81,1206
8,boone,2020,5,17627.87,242101,1926
8,boone,2020,6,11835.65,189179.53,1800
8,boone,2020,7,1663.81,28709.71,246
8,boone,2020,11,11574.19,171183.64,1222
9,bremer,2012,1,11119.41,140427.92,1311
9,bremer,2012,2,10824.76,121541.25,1251
9,bremer,2012,3,7923.27,100369.04,1148
9,bremer,2012,4,9936.66,123106.35,1262
9,bremer,2012,5,13450.61,159359.44,1647
9,bremer,2012,6,11706.07,140714.17,1388
9,bremer,2012,7,12601.17,158156.71,1611
9,bremer,2012,8,9657.42,122765.82,1285
9,bremer,2012,9,9328.6,120990.34,1290
9,bremer,2012,10,24487.81,303293.97,1819
9,bremer,2012,11,8651.78,109188.99,1283
9,bremer,2012,12,13687.33,176930.09,1931
9,bremer,2013,1,8118.27,97385.49,1138
9,bremer,2013,2,8813.16,102971,1102
9,bremer,2013,3,9393.18,118128.48,1283
9,bremer,2013,4,12553.78,155819.24,1569
9,bremer,2013,5,12614.5,144555.67,1375
9,bremer,2013,6,11800.96,141993.69,1382
9,bremer,2013,7,12539.84,159411.24,1617
9,bremer,2013,8,9778.9,125120.28,1346
9,bremer,2013,9,9511.89,118715.45,1327
9,bremer,2013,10,22524.63,289419.16,1743
9,bremer,2013,11,7542.53,98422.83,1144
9,bremer,2013,12,15006.43,209056.63,1991
9,bremer,2014,1,8903.67,111533.18,1197
9,bremer,2014,2,9263.16,111648.39,1231
9,bremer,2014,3,8725.5,110880.99,1259
9,bremer,2014,4,12860.25,158254.35,1589
9,bremer,2014,5,11680.37,133168.44,1223
9,bremer,2014,6,13845.47,187027.98,1828
9,bremer,2014,7,11068.89,135941.06,1395
9,bremer,2014,8,10818.08,133317.73,1393
9,bremer,2014,9,13090.71,166226.94,1609
9,bremer,2014,10,14506.93,177582.75,1394
9,bremer,2014,11,10250.24,142456.19,1579
9,bremer,2014,12,14744.51,193785.88,2067
9,bremer,2015,1,9478.84,116252.16,1334
9,bremer,2015,2,10296.47,129255.35,1266
9,bremer,2015,3,11738.75,161886.43,1629
9,bremer,2015,4,11004.72,134288.99,1424
9,bremer,2015,5,13206.4,153583.18,1448
9,bremer,2015,6,15323.6,211432.53,1818
9,bremer,2015,7,10091.23,126905.19,1343
9,bremer,2015,8,10390.82,117624.66,1279
9,bremer,2015,9,12394.15,157000.4,1715
9,bremer,2015,10,13931.22,189850.91,1419
9,bremer,2015,11,8514.79,113542.3,1158
9,bremer,2015,12,13860.32,182556.71,2097
9,bremer,2016,1,10963.47,125977.11,1398
9,bremer,2016,2,10356.47,126834.02,1237
9,bremer,2016,3,9090.46,122194.66,1537
9,bremer,2016,4,9989.55,131868.04,1305
9,bremer,2016,5,13713.11,183171.82,1672
9,bremer,2016,6,11373.27,144197,1459
9,bremer,2016,7,9619.37,125699.72,1281
9,bremer,2016,8,8844.9,122253.3,1404
9,bremer,2016,9,11271.46,142320.28,1532
9,bremer,2016,10,17416.3,225724.52,1681
9,bremer,2016,11,11491.68,150647.88,1355
9,bremer,2016,12,13959.38,202851.9,1831
9,bremer,2017,1,9254.14,116108.04,1287
9,bremer,2017,2,10492.76,124709.5,1126
9,bremer,2017,3,11616.63,151737.04,1456
9,bremer,2017,4,12314.16,158086.65,1280
9,bremer,2017,5,13357.83,166040.49,1505
9,bremer,2017,6,13608.69,167721.83,1569
9,bremer,2017,7,12152.03,165509.04,1517
9,bremer,2017,8,11499.91,148141.33,1396
9,bremer,2017,9,13057.5,173532.51,1150
9,bremer,2017,10,13492.42,176071.34,1642
9,bremer,2017,11,11205.23,165268,1352
9,bremer,2017,12,13111.94,179530.52,1648
9,bremer,2018,1,9713.33,124309.28,1306
9,bremer,2018,2,12198.71,158274.11,1442
9,bremer,2018,3,12047.73,165217.93,1499
9,bremer,2018,4,13275.26,176681.97,1613
9,bremer,2018,5,13585.4,156171.88,1415
9,bremer,2018,6,15952.27,221269.27,1768
9,bremer,2018,7,10221.88,126739.55,1296
9,bremer,2018,8,15871.39,214377.31,1810
9,bremer,2018,9,8196.85,108422.08,990
9,bremer,2018,10,17446.42,241726.73,1577
9,bremer,2018,11,12825.55,189156.03,1462
9,bremer,2018,12,17296.62,229025.14,1836
9,bremer,2019,1,8010.96,104424.79,1154
9,bremer,2019,2,12509.11,149081.91,1265
9,bremer,2019,3,12525.86,176033.19,1458
9,bremer,2019,4,13946.75,182862.18,1764
9,bremer,2019,5,13989.62,186689.06,1549
9,bremer,2019,6,13267.02,172112.15,1361
9,bremer,2019,7,14525.91,199044.71,1689
9,bremer,2019,8,10589.65,142905.34,1340
9,bremer,2019,9,13504.26,174561.83,1276
9,bremer,2019,10,16571.65,236941.44,1699
9,bremer,2019,11,13073.48,182485.13,1483
9,bremer,2019,12,9752.2,145732.74,1235
9,bremer,2020,5,15874.72,204778.9,1563
9,bremer,2020,6,18918.29,267207.76,2039
9,bremer,2020,7,11.25,202.5,2
9,bremer,2020,11,9327.9,143675.87,1036
10,buchanan,2012,1,5351.68,64501.1,795
10,buchanan,2012,2,9998.6,117561.62,1249
10,buchanan,2012,3,6735.83,85410.25,1006
10,buchanan,2012,4,7441.29,92538.45,992
10,buchanan,2012,5,11319.66,138590.21,1321
10,buchanan,2012,6,8145.37,103576.62,1040
10,buchanan,2012,7,8065.18,96853.29,1062
10,buchanan,2012,8,9395.86,117840.18,1291
10,buchanan,2012,9,7132.48,90795.72,1019
10,buchanan,2012,10,13706.2,174374.75,1352
10,buchanan,2012,11,7315.35,96768.28,1011
10,buchanan,2012,12,9351.16,127329.53,1136
10,buchanan,2013,1,7406.17,94235.38,1051
10,buchanan,2013,2,7183.55,87601.82,927
10,buchanan,2013,3,7361.45,96773.45,1000
10,buchanan,2013,4,7383.68,86409.18,958
10,buchanan,2013,5,11032.17,139277.43,1222
10,buchanan,2013,6,7527.31,96486.41,866
10,buchanan,2013,7,9670.28,124414.53,1041
10,buchanan,2013,8,7558.09,93910.52,838
10,buchanan,2013,9,7730.07,96774.71,937
10,buchanan,2013,10,12075.51,157818.41,1055
10,buchanan,2013,11,6499.23,83469.47,712
10,buchanan,2013,12,9933.76,137061.32,1225
10,buchanan,2014,1,7932.03,102272.37,825
10,buchanan,2014,2,7883.52,99842.27,768
10,buchanan,2014,3,7464.11,96053.14,875
10,buchanan,2014,4,7894.64,98716.65,825
10,buchanan,2014,5,8819.21,108472.95,991
10,buchanan,2014,6,9804.84,120799.88,1234
10,buchanan,2014,7,9979.37,127180.92,1098
10,buchanan,2014,8,7666.24,99229.94,962
10,buchanan,2014,9,9298.75,128392.87,932
10,buchanan,2014,10,9077.77,112423.89,946
10,buchanan,2014,11,7004.74,93163.04,998
10,buchanan,2014,12,11943.95,158411.44,1411
10,buchanan,2015,1,6907.2,91107.62,902
10,buchanan,2015,2,7225.18,91769.52,904
10,buchanan,2015,3,8241.93,111621.24,1137
10,buchanan,2015,4,7831.66,94403.87,970
10,buchanan,2015,5,8984.18,106873.5,913
10,buchanan,2015,6,9870.81,125486.5,1269
10,buchanan,2015,7,8143.56,107645.86,1067
10,buchanan,2015,8,8811.67,115134.5,1149
10,buchanan,2015,9,7462.67,100072.72,1004
10,buchanan,2015,10,9832.59,124977.5,1075
10,buchanan,2015,11,8116.31,111400.48,1213
10,buchanan,2015,12,9250.57,117237.07,1175
10,buchanan,2016,1,5865.63,82384.62,1001
10,buchanan,2016,2,9699.45,121199.37,1234
10,buchanan,2016,3,6474.58,86333.66,1028
10,buchanan,2016,4,7892.98,103734.78,1043
10,buchanan,2016,5,11205.8,132119.84,1294
10,buchanan,2016,6,10542.1,132763.2,1235
10,buchanan,2016,7,6373.45,82115.5,930
10,buchanan,2016,8,7876.71,115489.28,1122
10,buchanan,2016,9,8628.01,113800.11,1131
10,buchanan,2016,10,8540.83,113304.11,1238
10,buchanan,2016,11,7384.22,102268.95,1077
10,buchanan,2016,12,10041.57,132708.52,1467
10,buchanan,2017,1,6531.12,88942.94,1082
10,buchanan,2017,2,10006.81,114411.77,941
10,buchanan,2017,3,7725.12,103935.46,1155
10,buchanan,2017,4,6300.62,84122.16,1043
10,buchanan,2017,5,8225.04,108017.6,1221
10,buchanan,2017,6,8908.9,119143.38,1377
10,buchanan,2017,7,8579.91,112262.81,1224
10,buchanan,2017,8,8185.27,108501.15,1156
10,buchanan,2017,9,7696.41,105673.74,1112
10,buchanan,2017,10,10079.8,128704.21,1291
10,buchanan,2017,11,7500.63,103828.9,1328
10,buchanan,2017,12,10335.08,144133.74,1502
10,buchanan,2018,1,7435.16,104666.66,1373
10,buchanan,2018,2,7957.7,102637.51,1181
10,buchanan,2018,3,7139.57,98711.23,1182
10,buchanan,2018,4,8458.37,117907.05,1398
10,buchanan,2018,5,7672.01,104848.46,1353
10,buchanan,2018,6,9653.54,133113.29,1640
10,buchanan,2018,7,7504.98,98079.02,1104
10,buchanan,2018,8,8118.78,102065.27,1147
10,buchanan,2018,9,7209.35,86607.85,641
10,buchanan,2018,10,7053.67,99980.3,1193
10,buchanan,2018,11,6303.32,93882.72,990
10,buchanan,2018,12,8442.25,120273.98,1317
10,buchanan,2019,1,4975.04,69274.6,871
10,buchanan,2019,2,7839.72,99283.3,867
10,buchanan,2019,3,5493.13,75889.21,826
10,buchanan,2019,4,7348.76,99243.13,1036
10,buchanan,2019,5,8837.22,124896.13,973
10,buchanan,2019,6,7267.31,93264.25,827
10,buchanan,2019,7,9269.8,133142.39,1255
10,buchanan,2019,8,6984.2,91384.08,745
10,buchanan,2019,9,7301.06,101802.13,737
10,buchanan,2019,10,6788.3,103619.08,855
10,buchanan,2019,11,8319.84,123520.55,892
10,buchanan,2019,12,6571,90037.7,687
10,buchanan,2020,5,9715.34,125524,1130
10,buchanan,2020,6,9055.95,143097.4,1305
10,buchanan,2020,11,5827.14,87982.51,721
11,buena vista,2012,1,6119.83,77855.5,1197
11,buena vista,2012,2,12643.32,146786.1,1671
11,buena vista,2012,3,9116.58,112366.44,1356
11,buena vista,2012,4,8646.45,116667.36,1345
11,buena vista,2012,5,11721.93,146254.12,1900
11,buena vista,2012,6,10401.85,129828.01,1731
11,buena vista,2012,7,8568.92,114622.24,1500
11,buena vista,2012,8,10569.57,141464.08,1936
11,buena vista,2012,9,8440.48,121331.98,1359
11,buena vista,2012,10,21909.29,271884.11,1963
11,buena vista,2012,11,9216.05,128286.52,1549
11,buena vista,2012,12,10576.58,156609.59,1834
11,buena vista,2013,1,8206.89,110379.74,1525
11,buena vista,2013,2,10477.64,141287.51,1509
11,buena vista,2013,3,7748.85,108151.13,1537
11,buena vista,2013,4,8678.1,113448.26,1460
11,buena vista,2013,5,14887.12,178642.02,1945
11,buena vista,2013,6,11469.76,152515.32,1612
11,buena vista,2013,7,10404.88,142458.7,1858
11,buena vista,2013,8,9524.63,145530.39,1315
11,buena vista,2013,9,7748.8,107326.88,1313
11,buena vista,2013,10,19239.15,257807.97,1734
11,buena vista,2013,11,8095.09,108021.07,1281
11,buena vista,2013,12,11145.13,165984.4,2093
11,buena vista,2014,1,9379.61,125929.61,1400
11,buena vista,2014,2,9615.99,121870.86,1423
11,buena vista,2014,3,7756.22,106255.41,1387
11,buena vista,2014,4,10457.21,138295.64,1617
11,buena vista,2014,5,10203.62,132724.17,1454
11,buena vista,2014,6,9287.99,127545.76,1607
11,buena vista,2014,7,10474.34,139867.38,1963
11,buena vista,2014,8,9024.17,121663.39,1580
11,buena vista,2014,9,9597.66,127002.96,1485
11,buena vista,2014,10,14105.13,190861.56,1872
11,buena vista,2014,11,10220.66,145232.39,1673
11,buena vista,2014,12,12596.93,184175.23,2259
11,buena vista,2015,1,8112.42,112709.85,1472
11,buena vista,2015,2,12534.72,161571.35,1549
11,buena vista,2015,3,8330.33,121082.67,1552
11,buena vista,2015,4,11370.98,157455.66,1900
11,buena vista,2015,5,11339.65,150064.16,1741
11,buena vista,2015,6,12942.93,180019.36,2282
11,buena vista,2015,7,11015.52,153232.49,1782
11,buena vista,2015,8,8774.94,120550.33,1493
11,buena vista,2015,9,10158.54,140902.15,1989
11,buena vista,2015,10,13174.4,174998.95,1651
11,buena vista,2015,11,8911.06,125126.04,1698
11,buena vista,2015,12,13297.19,205175.3,2670
11,buena vista,2016,1,7255.64,102348.62,1772
11,buena vista,2016,2,11631.32,150830.77,1765
11,buena vista,2016,3,9369.92,132243.58,2199
11,buena vista,2016,4,9295.41,130414.07,1986
11,buena vista,2016,5,12467.86,167053.35,1911
11,buena vista,2016,6,11897.28,169822.74,2546
11,buena vista,2016,7,11095.89,154226.83,1912
11,buena vista,2016,8,9715.24,152550.18,2231
11,buena vista,2016,9,12623.52,188185.82,2064
11,buena vista,2016,10,12767.28,176931.28,1771
11,buena vista,2016,11,12608.32,195761.67,2111
11,buena vista,2016,12,15203.94,249219.06,1826
11,buena vista,2017,1,9998.96,134794.52,1672
11,buena vista,2017,2,10702.35,135345.31,1316
11,buena vista,2017,3,8527.05,129432.87,1370
11,buena vista,2017,4,7749.49,112141.09,1312
11,buena vista,2017,5,16006.27,207519.55,1925
11,buena vista,2017,6,10136.32,147301.98,1814
11,buena vista,2017,7,12631.17,182484.46,1984
11,buena vista,2017,8,11152.19,157468.72,1910
11,buena vista,2017,9,11846.12,166868.92,1233
11,buena vista,2017,10,10610.08,170855.79,1705
11,buena vista,2017,11,11069.93,178937.17,1395
11,buena vista,2017,12,13911.84,215400.27,1673
11,buena vista,2018,1,8898.76,129724.33,1598
11,buena vista,2018,2,11823.63,155298.09,1094
11,buena vista,2018,3,8496.81,122850,1190
11,buena vista,2018,4,8019.58,118263.34,1194
11,buena vista,2018,5,15407.08,224960.84,1678
11,buena vista,2018,6,8779.8,129929.33,1292
11,buena vista,2018,7,16117.19,213410.01,1701
11,buena vista,2018,8,9680.64,146269.77,1275
11,buena vista,2018,9,11481.59,165718.25,1306
11,buena vista,2018,10,11423.94,181749.75,1623
11,buena vista,2018,11,10112.36,162682.34,1254
11,buena vista,2018,12,13729.63,214072.14,1633
11,buena vista,2019,1,9558.94,142281.95,1474
11,buena vista,2019,2,8225.8,121010.93,1175
11,buena vista,2019,3,9570.53,148704.79,1221
11,buena vista,2019,4,11869.23,155661.38,1445
11,buena vista,2019,5,16140.96,224403.32,1494
11,buena vista,2019,6,9670.44,157354.03,1394
11,buena vista,2019,7,11966.31,169693.02,1631
11,buena vista,2019,8,10139.52,169196.16,1501
11,buena vista,2019,9,12381.73,179549.72,1641
11,buena vista,2019,10,11706.53,167862.64,1398
11,buena vista,2019,11,10258.5,169934.45,1566
11,buena vista,2019,12,7926.55,128667.09,1194
11,buena vista,2020,5,13789.78,186092.95,1528
11,buena vista,2020,6,12185.32,198569.68,1940
11,buena vista,2020,7,2355.36,36770.66,273
11,buena vista,2020,11,9054.24,167787.91,1551
12,butler,2012,1,1582.6,16983.97,220
12,butler,2012,2,1362.04,13220.55,178
12,butler,2012,3,1395.1,14391.99,186
12,butler,2012,4,1873.42,20691.89,257
12,butler,2012,5,1722.8,18096.48,259
12,butler,2012,6,1925.82,20935.46,278
12,butler,2012,7,1958.67,20423.11,291
12,butler,2012,8,1804.3,19381.85,286
12,butler,2012,9,1432.96,15986.5,220
12,butler,2012,10,2207.48,24067.3,336
12,butler,2012,11,1619.86,17414.09,257
12,butler,2012,12,2122.28,22999.76,365
12,butler,2013,1,1884.63,21799.88,302
12,butler,2013,2,1556.68,16095.87,251
12,butler,2013,3,1618.29,17709.89,229
12,butler,2013,4,1988.57,20513.9,308
12,butler,2013,5,1420.28,14239.85,217
12,butler,2013,6,1983.68,21884.22,276
12,butler,2013,7,2236.36,23483.55,339
12,butler,2013,8,2079.39,23290.05,281
12,butler,2013,9,1810.82,19337.28,243
12,butler,2013,10,1952.71,19920.06,262
12,butler,2013,11,1532.59,16297.91,220
12,butler,2013,12,2424.47,27397,330
12,butler,2014,1,1910.31,20580.02,242
12,butler,2014,2,1996.89,20946.35,257
12,butler,2014,3,1443.05,15516.49,214
12,butler,2014,4,2193.05,24426.97,273
12,butler,2014,5,1543.57,17298.28,209
12,butler,2014,6,2487.41,28836.13,349
12,butler,2014,7,2102.7,23421.68,268
12,butler,2014,8,2271.87,25757.98,291
12,butler,2014,9,2143.68,22655.76,283
12,butler,2014,10,1917.19,22395.1,278
12,butler,2014,11,1995.26,21333.44,242
12,butler,2014,12,2522.81,28644.3,349
12,butler,2015,1,2125.37,23840.46,298
12,butler,2015,2,2184.79,22464.24,272
12,butler,2015,3,2016,22865.24,293
12,butler,2015,4,2025.48,22902.51,247
12,butler,2015,5,1306.07,14395.77,168
12,butler,2015,6,2966.68,32871.11,362
